old_url,new_url,status
https://csrenyi.com/es/pro_category/youliaoyunshuche,https://csrenyi.com/es/zhuanyong-04/,301
https://csrenyi.com/es/pro_category/yunkuangkache,https://csrenyi.com/es/yougangxuangua/,301
https://csrenyi.com/es/pro_category/yunrenxilie,https://csrenyi.com/es/jiegou-05/,301
https://csrenyi.com/es/pro_category/zaoyantaiche,https://csrenyi.com/es/jiegouxilie/,301
https://csrenyi.com/es/pro/bcj-4000,https://csrenyi.com/es/jiegou-01/,301
https://csrenyi.com/es/pro/cb-05,https://csrenyi.com/es/jiegou-03/,301
https://csrenyi.com/es/pro/cy-4000,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/cytj45-2,https://csrenyi.com/es/zuanjixilie/,301
https://csrenyi.com/es/pro/cytj45-2-2,https://csrenyi.com/es/zuanjixilie/,301
https://csrenyi.com/es/pro/dc-10,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/dc-5,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/fcb-6,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/fh-5,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/fh-8,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/fls-5sashuiche,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/ru-16,https://csrenyi.com/es/jiegou-05/,301
https://csrenyi.com/es/pro/ru-40yunrenche,https://csrenyi.com/es/jiegou-05/,301
https://csrenyi.com/es/pro/sj-700,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/sj2800,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uc-5,https://csrenyi.com/es/jiegou-03/,301
https://csrenyi.com/es/pro/ucb-03,https://csrenyi.com/es/jiegou-03/,301
https://csrenyi.com/es/pro/uk-10,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-12,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-15,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-20,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-30,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-40,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-5,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uk-50,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/uka20,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/upt-119-2800,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/upt-125-2800,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/upt-74-1800,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wj-06,https://csrenyi.com/es/zuanji-01/,301
https://csrenyi.com/es/pro/wj-1,https://csrenyi.com/es/zuanji-02/,301
https://csrenyi.com/es/pro/wj-15,https://csrenyi.com/es/zuanji-03/,301
https://csrenyi.com/es/pro/wj-2,https://csrenyi.com/es/zuanji-04/,301
https://csrenyi.com/es/pro/wj-25,https://csrenyi.com/es/zuanji-05/,301
https://csrenyi.com/es/pro/wj-3,https://csrenyi.com/es/zuanji-06/,301
https://csrenyi.com/es/pro/wj-4,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wj-6,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wj-8-2,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-06,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-1,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-15,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-25,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-3-2,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-4,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjd-6,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/wjdd-2,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/xmpyt-104700,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/xmpyt-108700,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/pro/xmpyt-54450,https://csrenyi.com/es/chanpinzhanshi/,301
https://csrenyi.com/es/xinwenzhongxin/xingyexinwen/329,https://csrenyi.com/es/xinwenzhongxin/renyixinwen/1022,301
https://csrenyi.com/es/xinwenzhongxin/xingyexinwen/330,https://csrenyi.com/es/xinwenzhongxin/renyixinwen/1023,301
https://csrenyi.com/es/xinwenzhongxin/xingyexinwen/331,https://csrenyi.com/es/xinwenzhongxin/renyixinwen/1024,301
https://csrenyi.com/es/xinwenzhongxin/xingyexinwen/332,https://csrenyi.com/es/xinwenzhongxin/renyixinwen/1018,301
https://csrenyi.com/pro_category/baopoqicaiyunshuche,https://csrenyi.com/zhuanyong-02/,301
https://csrenyi.com/pro_category/beijianzhongxin,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/chanyunjixilie,https://csrenyi.com/zuanjixilie/,301
https://csrenyi.com/pro_category/dexiafuwuche,https://csrenyi.com/zhuanyongxilie/,301
https://csrenyi.com/pro_category/diaishichanyunji,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/diandongchanyunji,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/dianqijian,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/donglichuandongjian,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/fls-5sashuiche,https://csrenyi.com/zhuanyong-01/,301
https://csrenyi.com/pro_category/guandaoanzhuangche,https://csrenyi.com/yougang-02/,301
https://csrenyi.com/pro_category/hunningtujiaobanche,https://csrenyi.com/zhuanyong-03/,301
https://csrenyi.com/pro_category/neiranchanyunji,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/products,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/products/page/2,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/products/page/3,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/products/page/4,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/products/page/5,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/qiaomaotaiche,https://csrenyi.com/fuxuanjixilie/,301
https://csrenyi.com/pro_category/qita,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/shengjiangpingtaiche,https://csrenyi.com/jiegou-03/,301
https://csrenyi.com/pro_category/shuipaoche,https://csrenyi.com/zhuanyong-01/,301
https://csrenyi.com/pro_category/xianchanghunzhuangruhuazhayaoche,https://csrenyi.com/jiegou-01/,301
https://csrenyi.com/pro_category/xudianchichanyunji,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro_category/yeyajian,https://csrenyi.com/yougangxuangua/,301
https://csrenyi.com/pro_category/yidongshiqiaomaotaiche,https://csrenyi.com/fuxuanjixilie/,301
https://csrenyi.com/pro_category/yidongshisuishiji,https://csrenyi.com/zhuanyong-05/,301
https://csrenyi.com/pro_category/youliaoyunshuche,https://csrenyi.com/zhuanyong-04/,301
https://csrenyi.com/pro_category/yunkuangkache,https://csrenyi.com/yougangxuangua/,301
https://csrenyi.com/pro_category/yunliaoche,https://csrenyi.com/yougang-01/,301
https://csrenyi.com/pro_category/yunrenxilie,https://csrenyi.com/jiegou-05/,301
https://csrenyi.com/pro_category/zaoyantaiche,https://csrenyi.com/jiegouxilie/,301
https://csrenyi.com/pro/bcj-4000,https://csrenyi.com/jiegou-01/,301
https://csrenyi.com/pro/cb-05,https://csrenyi.com/jiegou-03/,301
https://csrenyi.com/pro/cy-4000,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/cytj45-2,https://csrenyi.com/zuanjixilie/,301
https://csrenyi.com/pro/cytj45-2-2,https://csrenyi.com/zuanjixilie/,301
https://csrenyi.com/pro/dc-10,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/dc-5,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fcb-6,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fh-5,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fh-8,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fl-10-yunliaoche,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fls-10dexiashuipaoche,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/fls-5sashuiche,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/ru-16,https://csrenyi.com/jiegou-05/,301
https://csrenyi.com/pro/ru-40yunrenche,https://csrenyi.com/jiegou-05/,301
https://csrenyi.com/pro/sj-700,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/sj2800,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/ua-5guandaoanzhuangche,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uc-2,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uc-5,https://csrenyi.com/jiegou-03/,301
https://csrenyi.com/pro/ucb-03,https://csrenyi.com/jiegou-03/,301
https://csrenyi.com/pro/uk-10,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-12,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-15,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-20,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-30,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-40,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-5,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-50,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uk-65,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/uka20,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/upt-119-2800,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/upt-125-2800,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/upt-74-1800,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wj-06,https://csrenyi.com/zuanji-01/,301
https://csrenyi.com/pro/wj-1,https://csrenyi.com/zuanji-02/,301
https://csrenyi.com/pro/wj-15,https://csrenyi.com/zuanji-03/,301
https://csrenyi.com/pro/wj-2,https://csrenyi.com/zuanji-04/,301
https://csrenyi.com/pro/wj-25,https://csrenyi.com/zuanji-05/,301
https://csrenyi.com/pro/wj-3,https://csrenyi.com/zuanji-06/,301
https://csrenyi.com/pro/wj-4,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wj-6,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wj-8-2,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-06,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-1,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-15,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-25,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-3-2,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-4,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjd-6,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/wjdd-2,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/xmpyt-104700,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/xmpyt-108700,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/pro/xmpyt-54450,https://csrenyi.com/chanpinzhanshi/,301
https://csrenyi.com/ru/category/xingyexinwen,https://csrenyi.com/ru/category/renyixinwen,301
https://csrenyi.com/ru/category/xinwenzhongxin/xingyexinwen,https://csrenyi.com/ru/category/xinwenzhongxin/renyixinwen,301
https://csrenyi.com/ru/pro_category/baopoqicaiyunshuche,https://csrenyi.com/ru/zhuanyong-02/,301
https://csrenyi.com/ru/pro_category/beijianzhongxin,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/chanyunjixilie,https://csrenyi.com/ru/zuanjixilie/,301
https://csrenyi.com/ru/pro_category/diaishichanyunji,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/diandongchanyunji,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/dianqijian,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/donglichuandongjian,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/fls-5sashuiche,https://csrenyi.com/ru/zhuanyong-01/,301
https://csrenyi.com/ru/pro_category/fuwuchexilie,https://csrenyi.com/ru/zhuanyongxilie/,301
https://csrenyi.com/ru/pro_category/hunningtujiaobanche,https://csrenyi.com/ru/zhuanyong-03/,301
https://csrenyi.com/ru/pro_category/neiranchanyunji,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/products,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/qiaomaotaiche,https://csrenyi.com/ru/fuxuanjixilie/,301
https://csrenyi.com/ru/pro_category/qita,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/shengjiangpingtaiche,https://csrenyi.com/ru/jiegou-03/,301
https://csrenyi.com/ru/pro_category/xianchanghunzhuangruhuazhayaoche,https://csrenyi.com/ru/jiegou-01/,301
https://csrenyi.com/ru/pro_category/xudianchichanyunji,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro_category/yeyajian,https://csrenyi.com/ru/yougangxuangua/,301
https://csrenyi.com/ru/pro_category/yidongshiqiaomaotaiche,https://csrenyi.com/ru/fuxuanjixilie/,301
https://csrenyi.com/ru/pro_category/yidongshisuishiji,https://csrenyi.com/ru/zhuanyong-05/,301
https://csrenyi.com/ru/pro_category/youliaoyunshuche,https://csrenyi.com/ru/zhuanyong-04/,301
https://csrenyi.com/ru/pro_category/yunkuangkache,https://csrenyi.com/ru/yougangxuangua/,301
https://csrenyi.com/ru/pro_category/yunrenxilie,https://csrenyi.com/ru/jiegou-05/,301
https://csrenyi.com/ru/pro_category/zaoyantaiche,https://csrenyi.com/ru/jiegouxilie/,301
https://csrenyi.com/ru/pro/bcj-4000,https://csrenyi.com/ru/jiegou-01/,301
https://csrenyi.com/ru/pro/cb-05,https://csrenyi.com/ru/jiegou-03/,301
https://csrenyi.com/ru/pro/cy-4000,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/cytj45-2,https://csrenyi.com/ru/zuanjixilie/,301
https://csrenyi.com/ru/pro/cytj45-2-2,https://csrenyi.com/ru/zuanjixilie/,301
https://csrenyi.com/ru/pro/dc-10,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/dc-5,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/fcb-6,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/fh-5,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/fh-8,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/fls-5sashuiche,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/ru-16,https://csrenyi.com/ru/jiegou-05/,301
https://csrenyi.com/ru/pro/ru-40yunrenche,https://csrenyi.com/ru/jiegou-05/,301
https://csrenyi.com/ru/pro/sj-700,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/sj2800,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uc-5,https://csrenyi.com/ru/jiegou-03/,301
https://csrenyi.com/ru/pro/ucb-03,https://csrenyi.com/ru/jiegou-03/,301
https://csrenyi.com/ru/pro/uk-10,https://csrenyi.com/ru/chanpinzhanshi/,301
